gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1322969751	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ff2b52e3-2a7c-41d4-9942-ec8fb71e6bac	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Natural Bridge.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1919-11-01T01:00Z		11	1919	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	984164	s.n.		CC0_1_0		E. T. Wherry			2017-06-03T16:32Z	STILLIMAGE	
1322926731	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3fd42fead-077f-453e-94dd-8a246f5c5ba4	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Virginia Blue Ridge, Augusta County, Blue Ridge Parkway, Mile Post 9.8.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-10-12T01:00Z	12	10	1964	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	2421141	2907		CC0_1_0		R. Freer			2017-06-03T16:30Z	STILLIMAGE	
1322861215	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3fa5df097-58fc-41b3-8c7e-67606ee671f6	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Indian Canyon, Leeds Co.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1915-09-14T01:00Z	14	9	1915	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1087382	523		CC0_1_0		G. P. Van Eseltine			2017-06-03T16:28Z	STILLIMAGE	
1322850810	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f9e7c163-4220-4576-bcd9-b9b1e24a4782	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	On rock in woods, Shelburne.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1915-10-06T01:00Z	6	10	1915	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	985413	s.n.		CC0_1_0		W. Deane			2017-06-03T16:28Z	STILLIMAGE	
1322803120	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f7c968fc-92b6-4811-93c8-eef03c9ca119	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Vivinity of Eagles Nest, near Waynesville.	bc092ff0-02e4-11dc-991f-b8a03c50a862					1200.0	300.0			1910-08-31T01:00Z	31	8	1910	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	514250	5391		CC0_1_0		P. C. Standley			2017-06-03T16:26Z	STILLIMAGE	
1322759380	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f5d652b5-8cea-495b-90d3-6522480ed018	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Cape Elizabeth.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1910-10-01T01:00Z	1	10	1910	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	786280	s.n.		CC0_1_0		D. W. Fellows			2017-06-03T16:25Z	STILLIMAGE	
1322757293	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f5be7ae0-576a-45e4-bd2f-bba21e3b2a33	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Somers.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1946-08-11T02:00Z	11	8	1946	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	2200199	s.n.		CC0_1_0		R. Doray			2017-06-03T16:25Z	STILLIMAGE	
1322727600	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f46d564f-b1ed-4241-b747-f5a4ec7a7434	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Sutton, comté de Brome: sur les rochers ombragés, le long d'un ruis seau.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1941-06-24T02:00Z	24	6	1941	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	2018422	52006		CC0_1_0		Fr. Marie-Victorin, Fr. Rolland-Germain & M. Raymond			2017-10-27T14:32Z	STILLIMAGE	
1322700955	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f340a68d-80e0-4695-8896-a89c84854015	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Unicoi Co., Nolichucky River cliffs, 4 miles s.w. of Erwin.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1933-06-14T01:00Z	14	6	1933	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1184615	s.n.		CC0_1_0		E. T. Wherry			2017-06-03T16:23Z	STILLIMAGE	
1322657241	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f14cec46-bbca-4adb-840e-7dc9d3a5cc98	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Stony Man Mountain, Madison Co.	bc092ff0-02e4-11dc-991f-b8a03c50a862					549.0				1901-08-26T01:00Z	26	8	1901	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1792516	s.n.		CC0_1_0		W. Palmer			2017-06-03T16:22Z	STILLIMAGE	
1322598130	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3eeab98d8-76ae-4c30-a9c4-7b00d20cfab7	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Tinte [interpreted] Lake, near Ellsworth [interpreted], Boulder in forest ravine.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1941-08-29T02:00Z	29	8	1941	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1814262	11047		CC0_1_0		W. R. Maxon			2017-06-03T16:20Z	STILLIMAGE	
1322567425	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ed52a58c-bd52-4b99-8943-2c03e327d4fa	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Somerset Co., Valley of Carrabassett River, wet rocks, highland.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1896-08-12T01:00Z	12	8	1896	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	278849	493		CC0_1_0		M. L. Fernald & W. C. Strong			2017-06-03T16:19Z	STILLIMAGE	
1322365710	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e467ebc7-884f-4adb-83ce-b78479241ba2	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Hatley.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1919-08-21T01:00Z	21	8	1919	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	983129	s.n.		CC0_1_0		H. Mousley			2017-06-03T16:12Z	STILLIMAGE	
1322343331	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e36a8de2-d44b-492c-b048-2b9020e7a7d7	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Jonathan Creek, E. of Delwood.	bc092ff0-02e4-11dc-991f-b8a03c50a862													5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1698743	33		CC0_1_0		F. Rowe & M. Humphreys			2017-06-03T16:12Z	STILLIMAGE	
1322318228	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e25092de-3fb2-427c-82c9-bea8849c7d97	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Southeastern Kentucky, on Pine Mountain Harlan Co.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1893-08-01T01:00Z		8	1893	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	833661	129		CC0_1_0		T. H. Kearney			2017-06-03T16:11Z	STILLIMAGE	
1322288723	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e102fe57-5308-4012-b144-c2cdbf09c012	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Dry rocks by roadside, Woodstock.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-07-30T02:00Z	30	7	1945	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	2019738	45921		CC0_1_0		W. Dore & E. Gorham			2017-06-03T16:10Z	STILLIMAGE	
1322214565	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ddb909a1-04d3-427c-abed-b6fa64d505b3	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Pictou County, Valley of the East River, wooded brookside, Springville.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1913-08-01T01:00Z	1	8	1913	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	644826	1366		CC0_1_0		H. St. John			2017-06-03T16:07Z	STILLIMAGE	
1322200499	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3dd176f2c-753a-41bb-98e7-d9eeea3c3044	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Pickens Co., on slope of Round Top Mt.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1936-08-24T01:00Z	24	8	1936	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	1727438	6690		CC0_1_0		D. S. Correll			2017-06-03T16:07Z	STILLIMAGE	
1322158478	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3db3fb341-6ea9-4579-bf38-47947e84ff93	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	CA	Plantae Terrae-Novae, Fortune Bay-Hermitage District, Bay d'Espoir, Lampidoes Passage, Pomley Grove.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1959-07-04T01:00Z	4	7	1959	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	2361725	5013		CC0_1_0		J. Rouleau			2017-06-03T16:06Z	STILLIMAGE	
1322158411	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3db3efd85-904f-4e60-8515-2efa7847b20b	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium appalachianum		SPECIES	Polypodium appalachianum Haufler & Windham	US	Jumbo.	bc092ff0-02e4-11dc-991f-b8a03c50a862									1895-09-04T01:00Z	4	9	1895	5274954	5274954	PRESERVED_SPECIMEN	US	Botany	234578	s.n.		CC0_1_0		D. White			2017-06-03T16:06Z	STILLIMAGE	
