"gbifid"	"datasetkey"	"occurrenceid"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"infraspecificepithet"	"taxonrank"	"scientificname"	"countrycode"	"locality"	"publishingorgkey"	"decimallatitude"	"decimallongitude"	"coordinateuncertaintyinmeters"	"coordinateprecision"	"elevation"	"elevationaccuracy"	"depth"	"depthaccuracy"	"eventdate"	"day"	"month"	"year"	"taxonkey"	"specieskey"	"basisofrecord"	"institutioncode"	"collectioncode"	"catalognumber"	"recordnumber"	"identifiedby"	"license"	"rightsholder"	"recordedby"	"typestatus"	"establishmentmeans"	"lastinterpreted"	"mediatype"	"issue"
918922138	"07fd0d79-4883-435f-bba1-58fef110cd13"	"117948"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Azure Lake, west of ovis creek, Wells Gray Park"	"b542788f-0dc2-4a2b-b652-fceced449591"	52.4	-119.933333	NA	NA	NA	NA	NA	NA	1977-07-13 01:00:00	13	7	1977	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V170371"	"81-142"	"Trevor Goward"	"CC0_1_0"	"University of British Columbia"	"Trevor Goward"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918266	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114016"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Lytton, Stein River Valley"	"b542788f-0dc2-4a2b-b652-fceced449591"	50.283333	-121.75	NA	NA	NA	NA	NA	NA	1949-08-19 01:00:00	19	8	1949	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V75977"	"1416"	"T. M. C. Taylor"	"CC0_1_0"	"University of British Columbia"	"Vladimir J. Krajina"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918241	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114015"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"yale"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.566667	-121.433333	NA	NA	NA	NA	NA	NA	1950-08-17 01:00:00	17	8	1950	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V102141"	"s.n."	NA	"CC0_1_0"	"University of British Columbia"	"Vladimir J. Krajina"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918240	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114004"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Cheekeye"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.833333	-123.166667	NA	NA	NA	NA	NA	NA	1963-06-06 01:00:00	6	6	1963	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V116772"	"6701"	"Thomas M.C. Taylor 1966"	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918236	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114005"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Cheekeye"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.833333	-123.166667	NA	NA	NA	NA	NA	NA	1963-06-06 01:00:00	6	6	1963	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V116787"	"6701"	NA	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918234	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114006"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Cheekeye"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.833333	-123.5	NA	NA	NA	NA	NA	NA	1963-06-06 01:00:00	6	6	1963	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V116788"	"6701"	"Thomas M.C. Taylor"	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918231	"07fd0d79-4883-435f-bba1-58fef110cd13"	"114002"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Othello"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.833333	-121.5	NA	NA	NA	NA	NA	NA	1954-08-07 01:00:00	7	8	1954	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V137754"	"1287"	"F.A. lang 1965"	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918229	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113990"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"barrier, Garibaldi Park, B.C."	"b542788f-0dc2-4a2b-b652-fceced449591"	49.9499999990711	-121.216667	NA	NA	NA	NA	NA	NA	1951-08-02 01:00:00	2	8	1951	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V47549"	"s.n."	NA	"CC0_1_0"	"University of British Columbia"	"M.R. Jackson"	NA	NA	2017-08-30 23:25:00	NA	"COORDINATE_REPROJECTED;COORDINATE_ROUNDED"
918918217	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113975"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Alpine Lodge, Garibaldi"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.9499999990711	-121.216667	NA	NA	NA	NA	NA	NA	1942-08-17 02:00:00	17	8	1942	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V4796"	"s.n."	NA	"CC0_1_0"	"University of British Columbia"	"John W. Eastham"	NA	NA	2017-08-30 23:25:00	NA	"COORDINATE_REPROJECTED;COORDINATE_ROUNDED"
918918208	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113963"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"1.5 miles east of Yale on Hope-Lytton Highway"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.566667	-121.433333	NA	NA	NA	NA	NA	NA	1953-05-30 01:00:00	30	5	1953	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V75358"	"8431"	NA	"CC0_1_0"	"University of British Columbia"	"James A. Calder; D.B.O. Savile"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918194	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113965"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"brew Mt. west of daisy lake"	"b542788f-0dc2-4a2b-b652-fceced449591"	50.05	-123.2	NA	NA	NA	NA	NA	NA	1974-10-19 01:00:00	19	10	1974	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V144629"	"s.n."	NA	"CC0_1_0"	"University of British Columbia"	"Jim Pojar"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918183	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113973"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Fraser-Cheam Regional District, trail to and on ridge leading to Williams peak nw. of Chilliwack lake"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.133333	-121.5	NA	NA	NA	NA	NA	NA	1974-06-30 01:00:00	30	6	1974	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V156531"	"819"	"John Pinder-Moss"	"CC0_1_0"	"University of British Columbia"	"John Pinder-Moss; Jim Pojar"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918165	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113914"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Greater Vancouver Regional District, Mount Seymour, stream draining into Goldie Lake"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.366667	-122.933333	NA	NA	NA	NA	NA	NA	1963-07-17 01:00:00	17	7	1963	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V137747"	"96"	"F.A. lang 1965"	"CC0_1_0"	"University of British Columbia"	"F.A. Lang"	NA	NA	2017-08-30 23:25:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918918131	"07fd0d79-4883-435f-bba1-58fef110cd13"	"113898"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Cheakamus River, west of Daisy Lake, north of Garibaldi Station"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.9499999990711	-121.216667	NA	NA	NA	NA	NA	NA	1964-11-06 01:00:00	6	11	1964	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V137752"	"214"	"F.A. lang 1965"	"CC0_1_0"	"University of British Columbia"	"F.A. Lang"	NA	NA	2017-08-30 23:25:00	NA	"COORDINATE_REPROJECTED;COORDINATE_ROUNDED"
918890646	"07fd0d79-4883-435f-bba1-58fef110cd13"	"86075"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"yale"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.5	-121.5	NA	NA	NA	NA	NA	NA	1952-06-10 01:00:00	10	6	1952	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V38189"	"71"	"Thomas M.C. Taylor 1952"	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor; W.H. Lewis"	NA	NA	2017-08-30 23:24:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918890618	"07fd0d79-4883-435f-bba1-58fef110cd13"	"86074"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Yale"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.5	-121.5	NA	NA	NA	NA	NA	NA	1952-06-10 01:00:00	10	6	1952	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V38181"	"67"	"Thomas M.C. Taylor 1952"	"CC0_1_0"	"University of British Columbia"	"Thomas M.C. Taylor; W.H. Lewis"	NA	NA	2017-08-30 23:24:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918890595	"07fd0d79-4883-435f-bba1-58fef110cd13"	"86037"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"Cheakamus River, west of Daisy Lake, north of Garibaldi Station"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.9499999990711	-121.216667	NA	NA	NA	NA	NA	NA	1964-11-06 01:00:00	6	11	1964	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V137753"	"215"	"F.A. lang 1965"	"CC0_1_0"	"University of British Columbia"	"F.A. Lang"	NA	NA	2017-08-30 23:24:00	NA	"COORDINATE_REPROJECTED;COORDINATE_ROUNDED"
918890579	"07fd0d79-4883-435f-bba1-58fef110cd13"	"86015"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"1 mile north of Yale, between first and second CPR railway tunnels"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.566667	-121.433333	NA	NA	NA	NA	NA	NA	1963-10-12 01:00:00	12	10	1963	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V167592"	"118"	"F.A. Lang 1965"	"CC0_1_0"	"University of British Columbia"	"F.A. Lang"	NA	NA	2017-08-30 23:24:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
918879998	"07fd0d79-4883-435f-bba1-58fef110cd13"	"75327"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"CA"	"West side of Indian Arm, Vancouver area"	"b542788f-0dc2-4a2b-b652-fceced449591"	49.383333	-122.9	NA	NA	NA	NA	NA	NA	1980-09-20 02:00:00	20	9	1980	5274973	5274973	"PRESERVED_SPECIMEN"	"University of British Columbia"	"UBC"	"V170038"	"s.n."	NA	"CC0_1_0"	"University of British Columbia"	"Wilfred B. Schofield; Laurie Donovan"	NA	NA	2017-08-30 23:24:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
891773052	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/479241"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	48.07308	-121.491715	643	NA	NA	NA	NA	NA	2013-08-25 02:00:00	25	8	2013	5274973	5274973	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"479241"	NA	NA	"CC_BY_NC_4_0"	"evergreengirl"	"evergreengirl"	NA	NA	2017-07-05 10:37:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
442291159	"84aa5ee4-f762-11e1-a439-00145eb45e9a"	NA	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"US"	"Columbia River Gorge; Eagle Creek; large boulder between picnic and trailhead, Eagle Creek Campground."	"ac5e8480-3714-11da-bc2e-b8a03c50a862"	45.6424	-121.9215	804.67	NA	38	0	NA	NA	1979-06-07 01:00:00	7	6	1979	5274973	5274973	"PRESERVED_SPECIMEN"	"OSC"	"OSC"	"OSC230885"	NA	"Wagner, D."	"CC0_1_0"	NA	"D.H. Wagner"	NA	NA	2017-02-19 14:41:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"
442291156	"84aa5ee4-f762-11e1-a439-00145eb45e9a"	NA	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"US"	"on steep ridge just W of junction of Road #106 and Standard Grade Road, ca. 3 miles W of Larch Mountain."	"ac5e8480-3714-11da-bc2e-b8a03c50a862"	45.6677	-123.4841	804.67	NA	975	0	NA	NA	1978-05-28 01:00:00	28	5	1978	5274973	5274973	"PRESERVED_SPECIMEN"	"OSC"	"OSC"	"OSC230884"	NA	"Wagner, D."	"CC0_1_0"	NA	"D.H. Wagner"	NA	NA	2017-02-19 14:41:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"
441814785	"8310f570-f762-11e1-a439-00145eb45e9a"	NA	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"US"	"Mount Stuart, Wenatchee Mountains."	"06fcbbf0-0562-11d8-b851-b8a03c50a862"	47.47522	-120.90238	NA	NA	2287	0	NA	NA	1930-08-20 01:00:00	20	8	1930	5274973	5274973	"PRESERVED_SPECIMEN"	"UWBM"	"Plants"	"127987"	NA	"Ed Alverson"	"CC0_1_0"	NA	"J. William Thompson"	NA	NA	2017-02-19 14:41:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
441814199	"8310f570-f762-11e1-a439-00145eb45e9a"	NA	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium amorphum"	NA	"SPECIES"	"Polypodium amorphum Suksdorf"	"US"	"Crevices between Marmot and Constance passes."	"06fcbbf0-0562-11d8-b851-b8a03c50a862"	47.76722	-123.16528	NA	NA	1524	0	NA	NA	1933-08-18 01:00:00	18	8	1933	5274973	5274973	"PRESERVED_SPECIMEN"	"UWBM"	"Plants"	"37802"	NA	"Ed Alverson"	"CC0_1_0"	NA	"Harold E. Helmrich"	NA	NA	2017-02-19 14:41:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
